EPIC ID,campaign,RA (J2000) [deg],Dec (J2000) [deg],magnitude
220227863,8,18.8901300,0.9828430,18.298
220233857,8,16.8523350,1.1904770,18.298
220215868,8,15.4710300,0.5636690,18.299
220664528,8,14.5612650,10.5412990,18.299
220232626,8,21.8673600,1.1463970,18.300
229228374,8,9.1889900,8.3829600,18.300
229228396,8,23.4390000,5.7982700,18.300
229228460,8,14.8022070,11.4102310,18.300
229228465,8,19.2694090,11.6497810,18.300
229228470,8,23.2615430,6.6023250,18.300
229228494,8,18.8218400,0.9269970,18.300
229228579,8,11.7319630,0.8641400,18.300
229228781,8,19.8318290,0.2372400,18.300
220198268,8,14.3891850,-0.0671070,18.301
220226916,8,22.0258650,0.9514760,18.301
220228518,8,15.4642650,1.0050900,18.301
220260251,8,18.1193550,1.7828710,18.301
220224043,8,20.7401550,0.8498360,18.303
220539579,8,13.8680850,7.6570330,18.304
220183631,8,19.8961800,-0.6417770,18.305
220220357,8,19.0670550,0.7193310,18.306
220180153,8,17.8984800,-0.7833180,18.307
220225269,8,11.1873750,0.8923360,18.307
220235634,8,11.6537400,1.2498290,18.307
220205229,8,12.4468650,0.1821850,18.308
220230365,8,16.0613700,1.0675500,18.308
220175791,8,13.3019850,-0.9553450,18.310
220185940,8,17.6795250,-0.5459490,18.310
220214836,8,20.1019800,0.5241880,18.310
229228730,8,17.5775730,-0.8162150,18.310
229228748,8,19.7457120,-0.1024490,18.310
229228760,8,15.7719910,0.0858930,18.310
220194287,8,17.0433300,-0.2200830,18.311
220209516,8,19.4951700,0.3393100,18.311
220213125,8,20.2761150,0.4657750,18.311
220251605,8,22.6330050,1.6059070,18.313
220205939,8,12.8016150,0.2066570,18.314
220187938,8,13.8791250,-0.4676750,18.316
220206424,8,16.0343100,0.2234070,18.317
220181943,8,12.2241600,-0.7119180,18.318
220197597,8,11.7373500,-0.0919340,18.319
220198247,8,12.4218900,-0.0677700,18.319
220221661,8,15.4536450,0.7650230,18.319
220212279,8,15.4837800,0.4383700,18.320
220220825,8,21.8098050,0.7343300,18.321
220226963,8,20.5085250,0.9530070,18.322
220215333,8,18.3228300,0.5436140,18.323
220220819,8,12.9448950,0.7341300,18.323
220205099,8,14.0345100,0.1771430,18.325
220229849,8,21.3630150,1.0487710,18.325
220232230,8,16.2411300,1.1325810,18.325
220181174,8,18.0456900,-0.7425540,18.326
220230471,8,11.1847950,1.0712350,18.326
220445295,8,16.7087250,5.5887480,18.327
220596666,8,12.1590150,8.9513240,18.327
220213914,8,18.5987250,0.4935720,18.328
229228683,8,19.5840390,0.8016930,18.330
229228714,8,16.9809910,-0.0663910,18.330
229228897,8,17.4785870,-1.2129960,18.331
220193299,8,19.6740300,-0.2591340,18.331
220490917,8,14.3075100,6.5591850,18.333
220521254,8,13.9438500,7.2478930,18.333
220193617,8,16.8790050,-0.2463280,18.335
220207370,8,19.4183400,0.2593650,18.335
220181935,8,13.7284650,-0.7121990,18.336
220522202,8,19.7076300,7.2679220,18.336
220180141,8,14.0447850,-0.7838350,18.337
220191344,8,18.0596100,-0.3342450,18.337
220228911,8,14.4128700,1.0168810,18.337
220541005,8,14.1110400,7.6893170,18.338
220189368,8,16.9373550,-0.4102510,18.339
220208970,8,19.1730600,0.3208500,18.339
220214509,8,15.9326550,0.5125860,18.340
220513173,8,22.1629350,7.0666590,18.340
229228568,8,11.3756510,0.4603130,18.340
229228707,8,21.0387740,0.4304960,18.340
229228722,8,18.3831710,0.3960650,18.340
220326135,8,15.2180550,3.1961190,18.342
220158043,8,13.2039900,-1.6057460,18.343
220228815,8,13.5127650,1.0140980,18.343
220706155,8,19.1177850,11.6444780,18.343
220342589,8,22.2147750,3.5381530,18.344
220208668,8,15.1518000,0.3085800,18.345
220268546,8,23.5152000,1.9676110,18.345
220175428,8,13.4975850,-0.9693290,18.346
220192469,8,16.8867600,-0.2906570,18.346
220206039,8,17.3303250,0.2103900,18.346
220207275,8,15.1501200,0.2557160,18.346
220235926,8,14.5596450,1.2583740,18.347
229228543,8,18.8217340,0.9270230,18.348
220431580,8,16.8613500,5.3283690,18.349
220195070,8,13.6635900,-0.1894150,18.350
220200249,8,12.6833100,0.0056230,18.350
229228562,8,14.1297790,-0.1353650,18.350
229228623,8,12.9220810,-0.0590560,18.350
229228698,8,16.9124830,-0.2124880,18.350
229228726,8,20.6744600,0.8782960,18.350
229228780,8,17.1664180,-0.5756360,18.350
229228783,8,19.4957140,0.0491480,18.350
229228804,8,17.1664180,-0.5756360,18.350
229228881,8,18.8218400,0.9269970,18.350
220230077,8,11.2147950,1.0577180,18.351
220312453,8,11.4493650,2.9012530,18.351
220504799,8,17.6166150,6.8785680,18.351
220536898,8,13.1549100,7.5943940,18.351
220175767,8,13.8895350,-0.9559660,18.352
220183731,8,19.2926400,-0.6375280,18.352
220479085,8,18.3592800,6.2928080,18.352
220205523,8,20.6222400,0.1926310,18.353
220225976,8,14.6526600,0.9169460,18.353
220362742,8,9.3137550,3.9579500,18.353
220170974,8,13.0178700,-1.1647030,18.354
220203514,8,14.4206700,0.1209860,18.354
220441606,8,17.4080850,5.5198620,18.355
220173309,8,13.6777200,-1.0596870,18.356
220236009,8,14.3005200,1.2604790,18.356
220500374,8,12.0831600,6.7817290,18.357
220656418,8,20.5376550,10.3388620,18.357
220204870,8,15.6003900,0.1682970,18.359
220243804,8,12.9871500,1.4366940,18.359
220368957,8,9.2389200,4.0846990,18.359
220180683,8,13.0891350,-0.7615740,18.360
229228590,8,14.0433800,0.0932280,18.360
229228682,8,12.2969840,0.1014370,18.360
229228876,8,18.9482540,0.8972530,18.360
220221035,8,21.0156900,0.7422580,18.361
220496646,8,16.4387250,6.6900370,18.361
220640805,8,12.3291300,9.9571570,18.361
220182314,8,18.0852000,-0.6961520,18.362
220235301,8,17.1182550,1.2382590,18.362
220656299,8,20.2656450,10.3361540,18.363
220221556,8,18.4997250,0.7608860,18.364
220506732,8,19.0368750,6.9203240,18.366
229228898,8,17.7371050,0.3200140,18.366
220190174,8,20.0722950,-0.3795480,18.367
220193186,8,18.2585850,-0.2639270,18.367
229228586,8,15.1099640,0.7351950,18.370
229228644,8,13.8030780,0.7174770,18.370
229228659,8,16.9518170,1.1210590,18.370
229228700,8,21.1276770,0.4982410,18.370
229228740,8,20.4771320,0.3611170,18.370
229228796,8,16.5476030,-0.7603650,18.370
220217529,8,18.2910600,0.6230870,18.371
220202664,8,11.9965950,0.0921860,18.373
220529002,8,19.2461850,7.4139540,18.373
220223041,8,19.1002350,0.8145340,18.374
220183709,8,13.6976550,-0.6384420,18.375
220173579,8,12.8466750,-1.0483260,18.376
220200640,8,13.6716750,0.0196490,18.376
220212877,8,13.5832050,0.4576280,18.376
220152700,8,16.5260700,-1.7971780,18.377
220208713,8,21.0136500,0.3106580,18.377
220215349,8,13.9502850,0.5444010,18.377
220654130,8,14.8042500,10.2809630,18.377
220660464,8,13.0739850,10.4385140,18.377
220317647,8,13.3500600,3.0093220,18.378
220323450,8,11.6775300,3.1377620,18.378
220226265,8,18.3495300,0.9274570,18.379
220219115,8,13.8330450,0.6776080,18.380
220471458,8,16.5588600,6.1190260,18.380
220511999,8,14.4948000,7.0408720,18.380
229228602,8,16.3489770,0.9567310,18.380
229228616,8,11.9974360,0.9103120,18.380
229228675,8,17.0878630,0.1621970,18.380
229228712,8,14.9678700,-0.6405540,18.380
229228798,8,17.0355200,-0.5155110,18.380
220154915,8,18.1351650,-1.7152880,18.381
220538589,8,18.0903450,7.6342950,18.382
229228536,8,17.0685800,-0.3036860,18.382
220181345,8,14.5742250,-0.7362250,18.384
220185931,8,19.1823450,-0.5463040,18.384
220235348,8,15.3549750,1.2397550,18.384
220383792,8,9.9540300,4.3897880,18.384
220170758,8,13.2061050,-1.1740840,18.385
220197700,8,19.5555300,-0.0883130,18.385
220337535,8,17.2168050,3.4324380,18.387
220192000,8,20.2122150,-0.3091860,18.388
220350969,8,10.8070650,3.7180930,18.388
220351517,8,16.1070750,3.7296960,18.388
220178023,8,19.3698000,-0.8658690,18.389
220714572,8,14.6470050,11.8889860,18.389
229228733,8,15.3175120,0.2035630,18.390
220618999,8,16.5737100,9.4526120,18.391
220228986,8,16.5243450,1.0193310,18.392
220356810,8,18.7309500,3.8381780,18.392
220433156,8,15.0253650,5.3589010,18.393
220220452,8,11.2443750,0.7222100,18.394
220228715,8,16.8468300,1.0111410,18.394
220231080,8,19.2638250,1.0920680,18.395
220188519,8,19.8155100,-0.4458910,18.396
220203610,8,15.7380150,0.1249800,18.396
220450208,8,11.1129450,5.6864470,18.396
220172329,8,18.2399550,-1.1037380,18.397
229228376,8,11.4107200,3.9343500,18.400
229228388,8,17.2889700,-1.1752100,18.400
229228414,8,12.9558500,6.7849700,18.400
229228436,8,18.8217300,0.9270200,18.400
229228438,8,18.9482800,0.8972400,18.400
229228483,8,16.5958600,-0.2489910,18.400
229228483,8,16.5958600,-0.2489910,18.400
229228495,8,15.3138900,11.8950700,18.400
229228496,8,17.0685800,-0.3036860,18.400
229228497,8,15.8194900,0.1498910,18.400
229228574,8,16.3366630,1.0819490,18.400
229228731,8,17.5088900,-0.2734210,18.400
220175949,8,18.5591400,-0.9486890,18.401
220191868,8,13.7318100,-0.3143790,18.401
220706004,8,18.7516350,11.6403060,18.401
220477684,8,23.8701300,6.2605980,18.402
220627155,8,16.0450650,9.6404270,18.402
229228530,8,15.8193280,0.1499600,18.402
220221581,8,21.5946600,0.7619290,18.403
220270196,8,23.4436950,2.0019900,18.404
220185308,8,17.4953700,-0.5729040,18.405
220230276,8,20.8209750,1.0645740,18.405
220180963,8,14.4205050,-0.7503330,18.406
220220265,8,16.4966250,0.7169240,18.406
220690425,8,13.4560350,11.2072480,18.406
220332772,8,11.9854500,3.3339420,18.408
220344991,8,22.4455350,3.5897480,18.408
220221823,8,16.1231250,0.7694350,18.410
220230994,8,13.7228100,1.0892610,18.410
229228594,8,13.5038440,0.7780190,18.410
229228643,8,18.1071600,-0.6989940,18.410
229228656,8,14.3295100,-0.1813260,18.410
229228677,8,15.6215560,0.7957170,18.410
229228702,8,15.4295530,-0.0556390,18.410
229228728,8,18.9526320,0.2614300,18.410
229228784,8,14.2938860,-0.9819250,18.410
229228788,8,20.7656570,0.5249360,18.410
220192221,8,12.3486450,-0.2998240,18.411
220338212,8,9.3399450,3.4460190,18.411
220616221,8,13.9361700,9.3881480,18.411
220206903,8,13.0683750,0.2414010,18.412
220233527,8,15.8924850,1.1790360,18.413
220613663,8,19.2001050,9.3276740,18.413
220225499,8,19.6756500,0.9006610,18.414
220382670,8,10.7479500,4.3669270,18.414
220196078,8,20.0698200,-0.1515450,18.416
220247225,8,19.0570500,1.5147140,18.416
220171966,8,12.8970300,-1.1192990,18.417
220437782,8,17.6000250,5.4470580,18.417
220385233,8,11.2996650,4.4191360,18.418
220216359,8,20.3670600,0.5807500,18.419
220700320,8,15.7800450,11.4815100,18.419
229228899,8,11.7686160,0.8745200,18.419
220219116,8,16.0750200,0.6776480,18.420
220236886,8,21.4581900,1.2799110,18.420
229228601,8,11.9771010,1.0101310,18.420
229228607,8,12.1459110,0.9370940,18.420
229228637,8,15.7714660,1.2209150,18.420
229228670,8,18.5191210,0.6711910,18.420
229228686,8,17.9608790,0.0840310,18.420
229228692,8,17.0548640,0.0419830,18.420
229228745,8,19.4156520,-0.0860560,18.420
229228800,8,17.9608790,0.0840310,18.420
220196270,8,19.3372650,-0.1444320,18.421
220206011,8,14.2937850,0.2091840,18.421
220186480,8,19.6694550,-0.5239610,18.423
220189587,8,19.0721700,-0.4022830,18.424
220213625,8,15.6399600,0.4833880,18.424
220191350,8,19.4266200,-0.3340850,18.425
220439389,8,14.8933800,5.4780470,18.425
220443016,8,15.7058850,5.5453530,18.425
220505437,8,12.7515000,6.8915140,18.425
220216060,8,18.2815800,0.5709510,18.426
220691082,8,20.4449400,11.2275590,18.426
220214507,8,16.5259350,0.5125340,18.428
220271452,8,23.5858950,2.0275660,18.428
220367504,8,9.4270950,4.0561960,18.428
220198000,8,17.0793600,-0.0780710,18.429
220550118,8,12.1426500,7.8954830,18.429
220137654,8,16.9712400,-2.3835520,18.430
220293277,8,22.2057750,2.4922300,18.430
229228571,8,11.0711740,0.8682620,18.430
229228599,8,12.3634900,0.2572710,18.430
220195402,8,20.5209000,-0.1772120,18.431
220627670,8,19.0689900,9.6521370,18.431
220391351,8,8.8761150,4.5409570,18.437
220197165,8,17.1994950,-0.1098920,18.438
220606205,8,13.2159150,9.1625600,18.438
220239602,8,16.8707100,1.3383660,18.440
220661033,8,15.4884300,10.4541500,18.440
229228604,8,13.8253150,0.2257150,18.440
229228624,8,13.7804160,-0.4277600,18.440
229228763,8,20.2773370,0.9765170,18.440
229228766,8,20.3329420,0.7608410,18.440
220178152,8,16.5192150,-0.8613920,18.441
220207560,8,14.0362050,0.2659930,18.441
220299433,8,12.4301400,2.6176960,18.441
220195932,8,17.9181150,-0.1567860,18.443
220211599,8,20.9090100,0.4144800,18.443
220219986,8,15.1303050,0.7070300,18.443
220228653,8,18.5567550,1.0093490,18.443
220174168,8,17.2620750,-1.0238910,18.444
220212275,8,11.5295100,0.4382900,18.445
220223293,8,15.7553700,0.8227560,18.445
220255247,8,21.6948300,1.6796380,18.445
220695400,8,15.4560000,11.3462850,18.445
220228050,8,19.0070850,0.9883610,18.446
220653040,8,19.9857150,10.2537810,18.446
220275557,8,15.8090400,2.1126830,18.448
229228900,8,13.7276040,0.2998010,18.449
220223553,8,19.1817600,0.8322610,18.449
220329740,8,17.1416700,3.2730980,18.449
220204918,8,19.3524300,0.1704710,18.450
229228688,8,20.8376050,0.9761570,18.450
220212866,8,20.0687700,0.4573480,18.451
220225503,8,17.0245950,0.9008510,18.452
220192399,8,12.4744650,-0.2931030,18.453
220185507,8,19.5881100,-0.5638930,18.454
229228901,8,18.4141440,-0.5025760,18.455
220382505,8,16.8997050,4.3631940,18.455
220578102,8,9.7088400,8.5545810,18.456
220213873,8,11.6187600,0.4920840,18.457
220249220,8,22.4908050,1.5567530,18.457
220366424,8,11.4118800,4.0322700,18.458
220389562,8,13.5153600,4.5052660,18.458
220698580,8,14.1947400,11.4327160,18.458
220188228,8,13.0883100,-0.4568930,18.459
220193456,8,17.9422950,-0.2526020,18.460
220230368,8,12.5093550,1.0677340,18.460
229228563,8,11.4701180,0.3746210,18.460
229228681,8,20.6827420,1.2388860,18.460
229228902,8,14.8752640,1.1901280,18.460
220231142,8,11.3351700,1.0943220,18.461
220262008,8,19.5143700,1.8219390,18.462
220299428,8,18.6835200,2.6176220,18.462
220177161,8,12.4575600,-0.9018920,18.463
220396329,8,9.1699500,4.6426370,18.463
220140152,8,17.5602150,-2.2826830,18.464
220224498,8,13.6425750,0.8668100,18.464
220533744,8,10.5598200,7.5221750,18.464
220180665,8,16.4975700,-0.7623840,18.465
220427716,8,22.5293850,5.2513580,18.465
220232246,8,12.1821750,1.1332300,18.466
220320608,8,14.6530500,3.0746710,18.469
229228903,8,12.9778100,-0.3228890,18.470
220208310,8,15.2173650,0.2957800,18.470
229228633,8,13.4262940,0.4665800,18.470
229228647,8,14.9413360,0.5471460,18.470
229228709,8,12.5704310,-0.2181350,18.470
220176915,8,13.2643800,-0.9102630,18.471
220193216,8,12.5332800,-0.2628320,18.471
220706610,8,14.3160750,11.6583350,18.471
220315947,8,11.6652150,2.9739650,18.473
220560993,8,12.1174800,8.1508010,18.473
220202219,8,15.7158300,0.0768590,18.474
220167900,8,18.6740850,-1.2898250,18.476
220179717,8,17.4342750,-0.7995000,18.476
220235295,8,11.2537800,1.2380550,18.476
220195972,8,12.6050700,-0.1552700,18.477
220199054,8,20.4691500,-0.0377820,18.477
220219592,8,18.3821250,0.6936350,18.477
220304719,8,15.7727400,2.7363340,18.477
220716890,8,14.1393900,11.9587340,18.477
220217427,8,12.6948150,0.6197170,18.480
220222108,8,15.9592500,0.7800160,18.480
229228566,8,12.0045340,-0.4080490,18.480
229228667,8,21.4754030,0.9000440,18.480
229228687,8,15.9718630,-0.8434110,18.480
229228732,8,14.5554820,-0.8303820,18.480
220195210,8,17.4223050,-0.1844380,18.482
220483050,8,11.4299700,6.3856380,18.484
229228526,8,13.9471000,0.0662200,18.484
220226135,8,11.0540100,0.9228940,18.485
220189824,8,11.9272200,-0.3932050,18.486
220613423,8,16.0464150,9.3226260,18.486
220298090,8,11.4778200,2.5886700,18.487
220351520,8,15.1131300,3.7297650,18.487
220548147,8,10.4656650,7.8474490,18.487
220639946,8,11.9712750,9.9372680,18.487
220204373,8,15.6308400,0.1508260,18.488
220205873,8,13.0513500,0.2047920,18.488
220234892,8,15.8383500,1.2244420,18.488
220716462,8,19.8925350,11.9460290,18.488
220277773,8,21.1569300,2.1599150,18.490
220481319,8,10.9693200,6.3448750,18.490
229228631,8,12.1076300,0.8316360,18.490
229228668,8,18.1684690,0.7548040,18.490
229228742,8,19.7471780,-0.4926180,18.490
229228761,8,19.9901270,0.3627890,18.490
229228787,8,16.8571030,-0.2634830,18.490
229228789,8,17.0983560,-0.4795610,18.490
220181868,8,16.8785400,-0.7150620,18.491
220378289,8,13.4354400,4.2749020,18.491
220434788,8,15.4778850,5.3892060,18.491
220195938,8,20.5767000,-0.1564510,18.494
220201125,8,19.1160900,0.0362250,18.495
220322596,8,17.3646600,3.1185190,18.495
229228904,8,19.7322760,-0.6756410,18.496
220201725,8,15.7430850,0.0580250,18.496
220471508,8,21.9955950,6.1202970,18.496
220360153,8,13.3258200,3.9043420,18.497
220693274,8,16.9405500,11.2872890,18.497
220200051,8,15.3030300,-0.0010770,18.498
229228905,8,13.5373890,-0.3193190,18.499
220192520,8,17.8527900,-0.2886050,18.500
220197208,8,20.5598700,-0.1084960,18.500
220198189,8,20.2712700,-0.0697570,18.500
220302400,8,18.4845450,2.6826220,18.500
229228377,8,12.2347600,0.9467200,18.500
229228378,8,12.8770300,0.6972300,18.500
229228379,8,12.9778100,-0.3228900,18.500
229228380,8,13.7276100,0.2997900,18.500
229228381,8,14.5329600,1.0976600,18.500
229228383,8,15.0380800,3.0867500,18.500
229228384,8,15.6146400,0.8602500,18.500
229228394,8,22.0893700,6.7921600,18.500
229228476,8,17.5466600,3.5430800,18.500
229228498,8,13.9470830,0.0663250,18.500
229228499,8,18.9482540,0.8972530,18.500
229228648,8,17.0840680,1.0524860,18.500
229228661,8,21.4548760,0.9969100,18.500
229228906,8,20.7574620,0.0564800,18.501
220287236,8,15.3914700,2.3649770,18.501
220428500,8,22.1842950,5.2666900,18.501
220178559,8,16.2839850,-0.8448940,18.503
220258182,8,17.7814800,1.7384180,18.503
220414132,8,22.8657000,4.9913680,18.503
220213639,8,18.9547950,0.4839210,18.504
220224812,8,11.6556300,0.8770350,18.504
220184929,8,13.8566400,-0.5877900,18.505
220194184,8,13.5460050,-0.2243840,18.505
229228907,8,19.9586450,-0.1941560,18.505
220235983,8,17.1075300,1.2599610,18.506
220185565,8,13.6573650,-0.5620090,18.508
220599757,8,18.1832250,9.0196940,18.510
229228620,8,13.0577960,0.6379020,18.510
229228628,8,14.0261940,-0.5970270,18.510
229228774,8,20.6544770,-0.0975350,18.510
229228908,8,16.6592760,0.7223840,18.511
220350819,8,17.4015150,3.7148600,18.512
220241957,8,16.9688550,1.3935710,18.513
220390429,8,10.5591000,4.5222320,18.514
220193523,8,19.2066000,-0.2496480,18.515
220688813,8,19.9136400,11.1636270,18.515
220182358,8,17.2917900,-0.6944660,18.517
220360932,8,13.8994800,3.9207380,18.517
220196636,8,15.6951900,-0.1298140,18.518
220228985,8,18.8183250,1.0193270,18.518
220256301,8,14.8233000,1.7014440,18.518
220260871,8,13.1246850,1.7965760,18.518
220283105,8,14.1861300,2.2750220,18.519
229228580,8,12.2648520,-0.2737170,18.520
229228585,8,11.7447440,0.8550290,18.520
229228593,8,15.1013750,1.1642140,18.520
229228638,8,14.7647600,1.2575400,18.520
229228695,8,20.9553550,0.3712550,18.520
229228719,8,20.9624580,0.5908310,18.520
229228734,8,20.4621490,0.3106600,18.520
229228797,8,12.9196570,-0.4386880,18.520
220291862,8,20.5247550,2.4631320,18.521
220348854,8,14.0971950,3.6738620,18.521
220170875,8,13.6929600,-1.1688310,18.522
220333894,8,22.4408550,3.3576230,18.522
220259598,8,11.6056800,1.7684870,18.524
220340036,8,9.5956500,3.4831260,18.524
229228513,8,11.2153750,4.3053500,18.524
220468647,8,18.3222150,6.0594660,18.525
220234670,8,14.8787700,1.2175960,18.528
220551367,8,18.5815650,7.9266960,18.528
220179903,8,18.4448100,-0.7930120,18.529
229228573,8,14.1498600,-0.2313890,18.530
229228618,8,13.0702780,0.7511090,18.530
229228651,8,16.6664690,0.8388880,18.530
229228874,8,16.6244000,-1.0624000,18.530
220399860,8,17.5427850,4.7133450,18.531
220218489,8,13.9004250,0.6567390,18.532
220692999,8,16.2365100,11.2800550,18.533
229228909,8,20.7876600,0.5515280,18.533
220283559,8,20.5839600,2.2852380,18.534
229228910,8,15.8726710,0.6819240,18.535
220682133,8,18.7739850,10.9870060,18.536
220183201,8,18.4755900,-0.6580520,18.537
220203895,8,17.3080950,0.1341450,18.537
220222903,8,18.6038550,0.8088590,18.537
220229272,8,11.3650350,1.0287760,18.537
220233658,8,17.1952950,1.1839220,18.537
220293015,8,21.8743200,2.4864590,18.538
220674406,8,15.3073050,10.7839620,18.538
220226155,8,12.2152350,0.9235710,18.539
220484580,8,17.6430900,6.4197750,18.540
229228612,8,13.4286740,0.5577990,18.540
229228649,8,15.5995010,0.8692110,18.540
229228717,8,14.8770400,-0.7168010,18.540
229228778,8,20.0511620,-0.1735490,18.540
220223573,8,19.2771150,0.8330600,18.541
220732598,8,15.4101150,12.4615230,18.541
220497873,8,17.7610350,6.7195060,18.542
220597727,8,17.6504400,8.9739780,18.545
220707735,8,16.6902750,11.6899490,18.545
220234634,8,11.0081700,1.2163320,18.547
220189614,8,20.2601250,-0.4012670,18.548
220239138,8,11.8759050,1.3279680,18.550
229228626,8,17.7727880,-0.0393740,18.550
229228646,8,14.2130300,-0.5304810,18.550
229228762,8,20.6469840,0.7223000,18.550
229228911,8,11.0571910,0.8614000,18.551
220494376,8,18.6153300,6.6369720,18.551
220650016,8,16.5663900,10.1786270,18.554
220477963,8,19.3399200,6.2670520,18.556
220519332,8,10.6324200,7.2074490,18.556
220147984,8,17.3839650,-1.9657830,18.558
220195131,8,14.4545850,-0.1870350,18.559
220471905,8,23.8373850,6.1290000,18.559
229228636,8,13.7415430,0.4952730,18.560
229228654,8,14.7083260,1.0518950,18.560
229228663,8,19.8241560,1.1999760,18.560
229228672,8,14.7060580,0.9781170,18.560
229228779,8,17.0881060,-0.6713980,18.560
220235865,8,15.1839900,1.2567840,18.561
220192131,8,19.1630550,-0.3035120,18.562
220226209,8,19.2144750,0.9256050,18.563
220380882,8,14.4508350,4.3284000,18.563
220554403,8,9.8056500,7.9998160,18.564
229228912,8,16.7001470,0.7743840,18.564
220191502,8,13.8492150,-0.3282100,18.566
220687061,8,15.7919100,11.1152210,18.567
220373640,8,16.0495650,4.1789130,18.568
229228577,8,12.1887890,0.7995680,18.570
229228588,8,12.6778250,0.2819330,18.570
229228635,8,13.2437840,0.7816590,18.570
229228713,8,18.8116570,1.2356770,18.570
229228721,8,19.1479330,-0.0329460,18.570
229228736,8,16.2091150,-0.5443400,18.570
229228755,8,15.7444740,0.2497010,18.570
229228795,8,16.5741640,-0.2786460,18.570
220219914,8,18.5396700,0.7045720,18.571
220248653,8,15.1064700,1.5450670,18.571
229228913,8,19.7782870,-0.4612780,18.573
220201107,8,15.0882600,0.0353250,18.573
220418472,8,22.7564250,5.0751370,18.573
229228914,8,19.9972450,0.2328030,18.574
220271901,8,18.1937850,2.0364930,18.574
229228915,8,12.6116440,0.5325600,18.575
220182702,8,18.0146100,-0.6797150,18.575
220228767,8,15.8163150,1.0127500,18.575
220509655,8,22.5065850,6.9858040,18.575
220717512,8,15.7886850,11.9782420,18.576
220197248,8,11.7805800,-0.1063900,18.577
220233136,8,20.0547000,1.1641970,18.577
220708447,8,13.8356550,11.7103790,18.579
220188405,8,17.5876350,-0.4501110,18.580
229228632,8,11.8565580,1.1618970,18.580
229228685,8,19.0670880,0.8030390,18.580
220383929,8,14.2139100,4.3921660,18.581
220159532,8,13.4021850,-1.5582200,18.583
220233631,8,12.5893050,1.1827590,18.583
220491897,8,12.8946900,6.5799130,18.586
220191715,8,18.2454150,-0.3199000,18.587
220409839,8,12.4890450,4.9069600,18.587
220230125,8,19.6013250,1.0596160,18.588
220250352,8,10.9300650,1.5802120,18.588
220426595,8,22.2109200,5.2301720,18.589
229228744,8,20.2165900,0.2334980,18.590
220664099,8,20.4839850,10.5306480,18.591
220187292,8,16.3509600,-0.4934170,18.592
220263132,8,17.9449050,1.8480130,18.592
220345105,8,17.2275300,3.5922360,18.592
220468813,8,11.2793550,6.0627330,18.592
220233343,8,20.1259050,1.1727560,18.595
220522220,8,10.7858250,7.2682740,18.595
220657455,8,19.1311950,10.3639010,18.596
220329764,8,12.8220600,3.2735340,18.597
229228398,8,10.2728900,6.6978670,18.600
229228409,8,12.5563600,-0.0251100,18.600
229228417,8,13.7400500,-0.4214100,18.600
229228423,8,15.8193300,0.1499600,18.600
229228427,8,16.6243800,-1.0622900,18.600
229228500,8,16.9508400,1.0444140,18.600
229228501,8,10.2729100,6.6978560,18.600
220545770,8,10.3092600,7.7935510,18.601
220718392,8,19.3996050,12.0049210,18.602
220155373,8,18.1716000,-1.6981170,18.604
220220757,8,19.9520700,0.7323220,18.604
220223171,8,18.4480350,0.8190690,18.605
220293153,8,15.4917000,2.4895540,18.605
220537163,8,22.8971250,7.6009730,18.605
220464825,8,17.2116000,5.9828050,18.606
220236437,8,18.6729450,1.2698510,18.607
220252945,8,12.2645550,1.6318830,18.607
220337228,8,18.2486850,3.4261310,18.607
220176280,8,12.7311150,-0.9351710,18.608
220641805,8,12.8507250,9.9803680,18.608
220210566,8,18.4870950,0.3778960,18.610
220359348,8,16.3606050,3.8876660,18.610
220448008,8,22.3755600,5.6415970,18.611
220162109,8,16.4485050,-1.4742490,18.612
220460915,8,12.6664800,5.8999680,18.614
220225397,8,20.6364150,0.8968760,18.615
220286781,8,10.7535750,2.3559440,18.616
220541697,8,11.1070800,7.7048570,18.616
229228535,8,16.9508600,1.0442900,18.618
220544140,8,10.7983350,7.7576620,18.619
220294707,8,11.7514350,2.5218440,18.620
220713657,8,16.0970550,11.8612430,18.621
220228959,8,20.7276450,1.0184810,18.622
220321849,8,12.0170550,3.1024930,18.624
220224214,8,13.1351700,0.8564420,18.625
220191716,8,16.9042800,-0.3198710,18.627
220561655,8,16.4986800,8.1654240,18.627
220206297,8,21.0564750,0.2196110,18.629
220401132,8,15.3006900,4.7372520,18.635
229228511,8,10.2729100,6.6978560,18.636
220225692,8,18.1688700,0.9076120,18.637
220688744,8,15.5555700,11.1618370,18.637
220344729,8,12.6267750,3.5841920,18.638
220604115,8,10.1926050,9.1173150,18.638
220458123,8,21.9910200,5.8439370,18.639
220630354,8,15.9934800,9.7116820,18.639
220318033,8,13.1581650,3.0181070,18.640
220213912,8,19.8029550,0.4935040,18.641
220215805,8,12.9749700,0.5613940,18.641
220281867,8,10.1163150,2.2472810,18.641
220263165,8,10.3305450,1.8488140,18.642
220375773,8,10.3721250,4.2220720,18.643
220481664,8,18.3828600,6.3527720,18.644
220226987,8,19.0261800,0.9538040,18.646
220468072,8,16.9900350,6.0469990,18.649
220452157,8,18.4599450,5.7257460,18.650
220477648,8,22.5854550,6.2596990,18.650
220543760,8,10.1062950,7.7496210,18.651
220233671,8,15.1520550,1.1842950,18.652
220638215,8,13.9373700,9.8935680,18.652
229228916,8,17.1174630,0.0038780,18.653
220631049,8,14.1683850,9.7268660,18.654
